session,outer_fold,inner_fold,outer_train_cycle_ids,outer_test_cycle_ids,inner_train_cycle_ids,inner_validation_cycle_ids,inner_train_cycle_count,inner_validation_cycle_count,normalization_fit_cycle_ids,outer_test_inner_train_overlap_count,outer_test_inner_validation_overlap_count,inner_train_validation_overlap_count,inner_train_union_validation_equals_outer_train,inner_validation_excluded_from_normalization_fit,matches_existing_outer_train_cycle_set,training_set_fingerprint_sha256,evaluation_set_fingerprint_sha256,same_training_set_occurrence_count,strict_training_cache_reuse_possible
628,5,3,"0,1,2,3,5,6,7",4,"0,1,3,5,6,7",2,6,1,"0,1,3,5,6,7",0,0,0,True,True,False,f54f2d17e4e94a78954a156cfd41c868cc8af0dde5c02b89c82ef2cb7357b115,2cbfc505c256dc2d25087f335e284eba03820b974ee0dd0abf6d95c69a4dd69d,2,True
628,5,4,"0,1,2,3,5,6,7",4,"0,1,2,5,6,7",3,6,1,"0,1,2,5,6,7",0,0,0,True,True,False,1d1a6aca0e56621b7df50f05af17770743b48a3b73698d2e4dc296fceda28c8d,711724d333aecb70a4341af8233cde8e97ae24641c4f4172cdc5c92ac27a2e1d,2,True
628,5,5,"0,1,2,3,5,6,7",4,"0,1,2,3,6,7",5,6,1,"0,1,2,3,6,7",0,0,0,True,True,False,c1be16f6c5c20d101a0e9c5adc256e0b7e34dd88deefeef2dbc47f32d2c06c38,9a862f658a5245a219e81e4e9ebb2deed83d3ca9980a3193bf9b3ab3a8f8529d,2,True
628,5,6,"0,1,2,3,5,6,7",4,"0,1,2,3,5,7",6,6,1,"0,1,2,3,5,7",0,0,0,True,True,False,cd9b9bf460ac1474736b917fdea6de2fb11b8648d53a026b7e9703970741f724,360c8a2d59014c6111db7fbc5836b7e533a29b2d4734c4a6bff1a648871756d0,2,True
628,5,7,"0,1,2,3,5,6,7",4,"0,1,2,3,5,6",7,6,1,"0,1,2,3,5,6",0,0,0,True,True,False,38ff2620dad09b2cb274c8b769f9efef0f2e02680dc48eff7dbfadc02bcbc4c7,ab4bd057617bc0dfe512ae9e933b1045bb4495a9d44337668d35d8d727c417d8,2,True
628,6,1,"0,1,2,3,4,6,7",5,"1,2,3,4,6,7",0,6,1,"1,2,3,4,6,7",0,0,0,True,True,False,baef302b19a7419a43882d8fd269c2e943a853eef5846dd3b9c6a04f2d972dde,1cdb8915c252bc3bec901fe099996b190be5441f54a6ce12fd716328933e3651,2,True
628,6,2,"0,1,2,3,4,6,7",5,"0,2,3,4,6,7",1,6,1,"0,2,3,4,6,7",0,0,0,True,True,False,d0f621d2776e6c82f721790f0dd0059023e8fee003d5ad7789431b0e41f38d45,a2de21ae55e6f879674e47c448aee8582ed374d3d3050730dd345de6dd336324,2,True
628,6,3,"0,1,2,3,4,6,7",5,"0,1,3,4,6,7",2,6,1,"0,1,3,4,6,7",0,0,0,True,True,False,3e9a06b7832023e2975f61a2a4dee5acd9c383ad0c34f7f48b2b1448e38daab2,4ab9898a8926f995f6364701cbcedf3c3589956bbe848e335904c2786dd2b5c3,2,True
628,6,4,"0,1,2,3,4,6,7",5,"0,1,2,4,6,7",3,6,1,"0,1,2,4,6,7",0,0,0,True,True,False,c0f9579ae937b61db1ca78f8e0823f8e501ae65a9bb41587564ff02561b310e2,ae3712e34f5270840aacc95efae1200aebdea88521089d4264b540230b88b67f,2,True
628,6,5,"0,1,2,3,4,6,7",5,"0,1,2,3,6,7",4,6,1,"0,1,2,3,6,7",0,0,0,True,True,False,c1be16f6c5c20d101a0e9c5adc256e0b7e34dd88deefeef2dbc47f32d2c06c38,a4b6de64b6d1086470f2c9bbd4551605a30611e47d6a4a1a196c0210f9c49ef6,2,True
628,6,6,"0,1,2,3,4,6,7",5,"0,1,2,3,4,7",6,6,1,"0,1,2,3,4,7",0,0,0,True,True,False,89f70de49f5f42163a224fe8342bdfe367e5ba48954dd045f91ead27d0b06ff3,a58068400c42e8d71547598921a948a05566624df31df660988301f5d10d01b4,2,True
628,6,7,"0,1,2,3,4,6,7",5,"0,1,2,3,4,6",7,6,1,"0,1,2,3,4,6",0,0,0,True,True,False,ff803e98645246984048568c70e6f2abfcc5d846c27614beecc807643bb28f08,233309bbb779a88bca01a32820fbd2075ff29b8eb5f17475c99afd3df9579c45,2,True
628,7,1,"0,1,2,3,4,5,7",6,"1,2,3,4,5,7",0,6,1,"1,2,3,4,5,7",0,0,0,True,True,False,df37e8ae935a3766d5bdaf8b9fc46a5f808bf506ea27887b09151a5f231ecbb9,3281817b2b89bffb6124b282de2d27e897cfd63f96bb03e8453bbe741ec981b5,2,True
628,7,2,"0,1,2,3,4,5,7",6,"0,2,3,4,5,7",1,6,1,"0,2,3,4,5,7",0,0,0,True,True,False,f819122bba692f01c8ef8ce36955fa0d057dfcecd79d64fbba908887036055fe,42db708e9e7b5ddb651ec1ee21295204e120ebd3060ee97658a4cff0337dd67a,2,True
628,7,3,"0,1,2,3,4,5,7",6,"0,1,3,4,5,7",2,6,1,"0,1,3,4,5,7",0,0,0,True,True,False,599d03c7096d6b0a05b570bccb4791f5e7e8a470a96741d6c8c7f5595215e951,e62943b5c22685b85d35b4e341904732c86b435906cc1311dc8fb96c081f5933,2,True
628,7,4,"0,1,2,3,4,5,7",6,"0,1,2,4,5,7",3,6,1,"0,1,2,4,5,7",0,0,0,True,True,False,3ca0d969f8b56240fe3121e08f256460be6fca9e92b21384aa5399c25c56d180,06439397df0a0c9e2e525f019c455409e793ea3da2766ae8fb0d9e84bff20dba,2,True
628,7,5,"0,1,2,3,4,5,7",6,"0,1,2,3,5,7",4,6,1,"0,1,2,3,5,7",0,0,0,True,True,False,cd9b9bf460ac1474736b917fdea6de2fb11b8648d53a026b7e9703970741f724,4c4586f14c6c3eb5a49d7e72ec603d3bd6efc19ff728b5886e8eda792d429337,2,True
628,7,6,"0,1,2,3,4,5,7",6,"0,1,2,3,4,7",5,6,1,"0,1,2,3,4,7",0,0,0,True,True,False,89f70de49f5f42163a224fe8342bdfe367e5ba48954dd045f91ead27d0b06ff3,0afddac6f8d6fcb0bb360c2f09f1bb6181dc08d3bb8e096459803dbc68fc89ce,2,True
628,7,7,"0,1,2,3,4,5,7",6,"0,1,2,3,4,5",7,6,1,"0,1,2,3,4,5",0,0,0,True,True,False,14c53347a05ae6cd21061b4203897802a1aeb2204477d3f91bcc2818d0f0716f,d6c12574f3a34f5bbbd8660d35be99f08c17c6d21689bbf343dc7b8dd878a373,2,True
628,8,1,"0,1,2,3,4,5,6",7,"1,2,3,4,5,6",0,6,1,"1,2,3,4,5,6",0,0,0,True,True,False,9dc8dc113077cdc0821c4bad602d40fdfe567cdc80a8452a3252193c0a3e093c,ba03962b67f606e32a8c5f38f368a4d0e14fd4f49a3f68d4480788ccf73b339f,2,True
628,8,2,"0,1,2,3,4,5,6",7,"0,2,3,4,5,6",1,6,1,"0,2,3,4,5,6",0,0,0,True,True,False,19be96239f750895edf6dc681cf3612214d60bc7b6d41c69c87039c198558c82,09b8d4712d9be4662078b29d9dff0ca389f5dd9c05442188b887910a83a40020,2,True
628,8,3,"0,1,2,3,4,5,6",7,"0,1,3,4,5,6",2,6,1,"0,1,3,4,5,6",0,0,0,True,True,False,27cb4b6e361994dcd9cc885030d27474388cf9559e40d5abf8269be2b6282120,2198a1a2eb4f4785eaf39e27d5bc6d41b8cb0cd6880bbf6b6e68af4eae894340,2,True
628,8,4,"0,1,2,3,4,5,6",7,"0,1,2,4,5,6",3,6,1,"0,1,2,4,5,6",0,0,0,True,True,False,53faf113855e0e3962ca9fdd73a93478f86ac8de056af62fb45f9dfdca8be335,047e0d257895e9aabf8350e2b15dadfb820b006b5b6823fd6a6abf464dc57451,2,True
628,8,5,"0,1,2,3,4,5,6",7,"0,1,2,3,5,6",4,6,1,"0,1,2,3,5,6",0,0,0,True,True,False,38ff2620dad09b2cb274c8b769f9efef0f2e02680dc48eff7dbfadc02bcbc4c7,3d55b3c5e0b7db86827b30a8a1f76e35c5f7d0a5ad88b6fa93cfa3fce7eca48a,2,True
628,8,6,"0,1,2,3,4,5,6",7,"0,1,2,3,4,6",5,6,1,"0,1,2,3,4,6",0,0,0,True,True,False,ff803e98645246984048568c70e6f2abfcc5d846c27614beecc807643bb28f08,6aa4920b1fc96d002b921a28214e9b481ce7cf07f751fabcbf7471e3d3aef961,2,True
628,8,7,"0,1,2,3,4,5,6",7,"0,1,2,3,4,5",6,6,1,"0,1,2,3,4,5",0,0,0,True,True,False,14c53347a05ae6cd21061b4203897802a1aeb2204477d3f91bcc2818d0f0716f,dd9872cfafa7509d425314e53f283058ccceb4e4b57b9e977781bc0e3417edec,2,True
708,1,1,"1,2,3,4,5",0,"2,3,4,5",1,4,1,"2,3,4,5",0,0,0,True,True,False,77f875f7001863ff30b17bac58b172761dd247feebefb476a2285cb2974ca6f6,3c7c4e1207f6aacb3c5e8ea10d54cb093c3050aa42f7d5b03db99feb06ad2c5a,2,True
708,1,2,"1,2,3,4,5",0,"1,3,4,5",2,4,1,"1,3,4,5",0,0,0,True,True,False,ef1add31cca6ca3bd300f3e3c224b0b0c87a61ed84c29dff9ce2d94d29496371,0a8762cd160554881b56594efbd0005d25a795a4d32956bff77df3e2f5ef0a31,2,True
708,1,3,"1,2,3,4,5",0,"1,2,4,5",3,4,1,"1,2,4,5",0,0,0,True,True,False,03b46f7e1b0d595fbc3a52f37bc9f7a7b54d7114804582dc4b88e1f6098b1ea8,1b1a3015a661270f2a808a15c4c2a417626ccf1b8d5395411925b6f0df19e851,2,True
708,1,4,"1,2,3,4,5",0,"1,2,3,5",4,4,1,"1,2,3,5",0,0,0,True,True,False,1a881d8b4d53cce18ed97e24632056bb5077cb3dda4af61dd77a671ea9cfa4c9,bebae773899cddd392a5398b988ee950ef5edd44c2af1589809f4a4cbcf3b4c7,2,True
708,1,5,"1,2,3,4,5",0,"1,2,3,4",5,4,1,"1,2,3,4",0,0,0,True,True,False,ef6f8fe05ce7bce0dcd3529cf4ad830c83dae3c9823b683f5ffc9b85cad87891,23979907b1416a15b26bd1998a4c410b8fa028fbdf7e64770599323c6ba7a00e,2,True
708,2,1,"0,2,3,4,5",1,"2,3,4,5",0,4,1,"2,3,4,5",0,0,0,True,True,False,77f875f7001863ff30b17bac58b172761dd247feebefb476a2285cb2974ca6f6,b74b2fbfb8a81e38f9a71dce9036253be46be420ae2fe0bfe1eb487a98fb4495,2,True
708,2,2,"0,2,3,4,5",1,"0,3,4,5",2,4,1,"0,3,4,5",0,0,0,True,True,False,9d4e21282ce4b3c5de0344a649dc84f631895878d4a1b0622d5a98b4fe224497,5e8b33dffbc207c57e5e3d7a0835952eacf257c681d730184b67eaa7bfc4efd0,2,True
708,2,3,"0,2,3,4,5",1,"0,2,4,5",3,4,1,"0,2,4,5",0,0,0,True,True,False,c6f929394c9bee871b426ea43c5b9ea7031e0d93272e815e8de0e49715c6dea7,72414fb6200722838a926ffe20925b91f5688a12fe1e4d315d293edbf2749941,2,True
708,2,4,"0,2,3,4,5",1,"0,2,3,5",4,4,1,"0,2,3,5",0,0,0,True,True,False,4b22f7ebcbe38de3de7f52d9d292301b7c950ef1aa4d8b8fed0d744c1ad8bb0d,b0d2e817d28de80a55dbc8aacac0ec367e1e6a6f039e975ec8a130f4070c0b24,2,True
708,2,5,"0,2,3,4,5",1,"0,2,3,4",5,4,1,"0,2,3,4",0,0,0,True,True,False,28108e45d7f3707b28f8301187bc140075bc026cd153a34186914f3895d1c70a,4edb0a0d632783af8b825b11e3c53ed3614c63e48de04372035b730e0877df8b,2,True
708,3,1,"0,1,3,4,5",2,"1,3,4,5",0,4,1,"1,3,4,5",0,0,0,True,True,False,ef1add31cca6ca3bd300f3e3c224b0b0c87a61ed84c29dff9ce2d94d29496371,1d2cf51faf2a984f3d2b97af479864362a45c505f9d0114d2b2ac89379ef715f,2,True
708,3,2,"0,1,3,4,5",2,"0,3,4,5",1,4,1,"0,3,4,5",0,0,0,True,True,False,9d4e21282ce4b3c5de0344a649dc84f631895878d4a1b0622d5a98b4fe224497,c0fe4474e7cfe46a41942faba094f5b72af017de03e96b9ce0050a029e9c9f8b,2,True
708,3,3,"0,1,3,4,5",2,"0,1,4,5",3,4,1,"0,1,4,5",0,0,0,True,True,False,0584cf36b14a54373e4b65407a91e13e55358d038570d5286b22a4ef29ddd8e4,ba1c1d2f7962548b6950ec63bdc3bd2fd7020843d9b001e9828c162236dca1b1,2,True
708,3,4,"0,1,3,4,5",2,"0,1,3,5",4,4,1,"0,1,3,5",0,0,0,True,True,False,e14ffa17fd330746e8cdb681ea1d8e4f757f44183f71aa8165d3bdeda7d7fa77,4c6c977dadb42fccdfdeb450240e37a1679c8bde6202b2469c8fc0c1e81e2544,2,True
708,3,5,"0,1,3,4,5",2,"0,1,3,4",5,4,1,"0,1,3,4",0,0,0,True,True,False,efae0127f1e904e4bfb2b9bba764b18e10b9696c2e10370bd8a99a5ef86c61de,cf9d07cac1e49b9776b4628fb6aeec3a59772c8cc4bb03c1d82e5e868d66dfcb,2,True
708,4,1,"0,1,2,4,5",3,"1,2,4,5",0,4,1,"1,2,4,5",0,0,0,True,True,False,03b46f7e1b0d595fbc3a52f37bc9f7a7b54d7114804582dc4b88e1f6098b1ea8,456dfa575104711c8fa2f8e1a8fb6ef60d613de8f1e93a0d3035009bd77135b4,2,True
708,4,2,"0,1,2,4,5",3,"0,2,4,5",1,4,1,"0,2,4,5",0,0,0,True,True,False,c6f929394c9bee871b426ea43c5b9ea7031e0d93272e815e8de0e49715c6dea7,f2dcc92c853b4a6153b03d38391df2d9ab589938a13597fb7a0b49c406871fb1,2,True
708,4,3,"0,1,2,4,5",3,"0,1,4,5",2,4,1,"0,1,4,5",0,0,0,True,True,False,0584cf36b14a54373e4b65407a91e13e55358d038570d5286b22a4ef29ddd8e4,4410ca14c91f06fe7a53de6e33b1c2267881b75136875f72ecc338cabf439f8a,2,True
708,4,4,"0,1,2,4,5",3,"0,1,2,5",4,4,1,"0,1,2,5",0,0,0,True,True,False,6ebceba564928dc70bc490846d7c60e01902a52cfa471fb94ebc94b5e4b4d834,2d87495181931470980120327cdc543597e6eb6c62922ac3a35011cadbdcf5f0,2,True
708,4,5,"0,1,2,4,5",3,"0,1,2,4",5,4,1,"0,1,2,4",0,0,0,True,True,False,87c8c924e027ca9cf1f4d72ec90957a68192ac5d0bf7c8f3a18845ab88407ebc,0c9884949d0a285645ebbd92cc7884d2df9064dd5a3cf1d533ff793b1a19bc6b,2,True
708,5,1,"0,1,2,3,5",4,"1,2,3,5",0,4,1,"1,2,3,5",0,0,0,True,True,False,1a881d8b4d53cce18ed97e24632056bb5077cb3dda4af61dd77a671ea9cfa4c9,7865bec0f299de895177643827d29619dc7fdd5842fabb2ed42b274021605ab2,2,True
708,5,2,"0,1,2,3,5",4,"0,2,3,5",1,4,1,"0,2,3,5",0,0,0,True,True,False,4b22f7ebcbe38de3de7f52d9d292301b7c950ef1aa4d8b8fed0d744c1ad8bb0d,1a67377d038a08d8d4c4fc4a641cbc4df6162c8706b67c24389f6a036e1edb05,2,True
708,5,3,"0,1,2,3,5",4,"0,1,3,5",2,4,1,"0,1,3,5",0,0,0,True,True,False,e14ffa17fd330746e8cdb681ea1d8e4f757f44183f71aa8165d3bdeda7d7fa77,08017c5e9489dfd8bbc72ffcdf4788ab59049ec6f05bbf132256acb3296ed73f,2,True
708,5,4,"0,1,2,3,5",4,"0,1,2,5",3,4,1,"0,1,2,5",0,0,0,True,True,False,6ebceba564928dc70bc490846d7c60e01902a52cfa471fb94ebc94b5e4b4d834,f92e2e31bb7b21116eab423c4cf831812e0adc6bf84588100aaa5b5593ff5582,2,True
708,5,5,"0,1,2,3,5",4,"0,1,2,3",5,4,1,"0,1,2,3",0,0,0,True,True,False,761051c8e6812a5568ec1d5e61b7881eb11030dcf53816100bb13f69a74e6448,86f3a94df6ac051f616dab21dc791d40df28687dd7f6d019636c74e592f9c5c1,2,True
708,6,1,"0,1,2,3,4",5,"1,2,3,4",0,4,1,"1,2,3,4",0,0,0,True,True,False,ef6f8fe05ce7bce0dcd3529cf4ad830c83dae3c9823b683f5ffc9b85cad87891,5960e1e46c4922772e8c98e7d741179ac346a45909c2cabc95915a9dcfad3041,2,True
708,6,2,"0,1,2,3,4",5,"0,2,3,4",1,4,1,"0,2,3,4",0,0,0,True,True,False,28108e45d7f3707b28f8301187bc140075bc026cd153a34186914f3895d1c70a,9632ffc562245a5e25487f20a3aa4864d2be60e8bd5b5edcb4de035260744a1b,2,True
708,6,3,"0,1,2,3,4",5,"0,1,3,4",2,4,1,"0,1,3,4",0,0,0,True,True,False,efae0127f1e904e4bfb2b9bba764b18e10b9696c2e10370bd8a99a5ef86c61de,2d61305e44c9a28f49da27fdd2345c1650d83ae1eb6337c678590eea37461fda,2,True
708,6,4,"0,1,2,3,4",5,"0,1,2,4",3,4,1,"0,1,2,4",0,0,0,True,True,False,87c8c924e027ca9cf1f4d72ec90957a68192ac5d0bf7c8f3a18845ab88407ebc,d9eb8b25beeaa849c958301df0c0b2166edb907874651ea7179f536423d94d82,2,True
708,6,5,"0,1,2,3,4",5,"0,1,2,3",4,4,1,"0,1,2,3",0,0,0,True,True,False,761051c8e6812a5568ec1d5e61b7881eb11030dcf53816100bb13f69a74e6448,5e9972edb267928e043e3648205858e86c2351ab13769b8b14c4e0336a74c631,2,True
709,1,1,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4",17,2,"5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,c095843f9040e43bdfc5d5c26115e18fec3fb7723ac75a2454076ce5957d651f,74a1fc96cfb6007fd3c2acaf0449a107fe645cba76e2df7934f45eba2abbc04f,1,False
709,1,2,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","5,6",17,2,"3,4,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,2e385ceafd2cfa2859b5b4bd347f2772856d9be7a1ab4966a25cceb3d3fa26ab,c19678303218921f5cb699ec9b532d67735e51cd53893edeef2c6ae8ce22bdb9,1,False
709,1,3,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21","7,8",17,2,"3,4,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,410a5f751e3920cbaec2b72751fde6ab7a1346df7e6a040323a2f9eebb23d3a8,a86dd0c187208bf493470173c1ee60c4994bde228049919e66d0f2119d3772bd,1,False
709,1,4,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20,21","9,10",17,2,"3,4,5,6,7,8,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,443bb8a72f7dfff6571fe7b04608721f098289539a8cea6cc4892dcb2f9db33b,99a66d0f48c01806e53f11926d3143ac19cc804d23d17a6e7b980676f8e41b2a,1,False
709,1,5,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21","11,12",17,2,"3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,704c865a2b2fb72423d565c82479a3f314bd0b91a00e6682508ae36ec1b0319b,92589d7d7580759309586615e40ea6aa4d2d0b7024198fb5be39434ec474cb9a,1,False
709,1,6,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21","13,14",17,2,"3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21",0,0,0,True,True,False,6d99771707da56e9b72d5135039109963fcd809f5d71294c2f79ebf5427c9c06,fda63eaae5d1017a7241a57c4324666e3bc0ee2d36f5ed7d311eb2211467643d,1,False
709,1,7,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21","15,16",17,2,"3,4,5,6,7,8,9,10,11,12,13,14,17,18,19,20,21",0,0,0,True,True,False,48ddf752e1c35ff5b6fa4a5547476ed076cd5162b64aa632afb1e46f0d102bcb,68783496f5bfca0ca2dfa13ffa396442ca2e2a7655149e1f2e1cb5acf0d744f9,1,False
709,1,8,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21","17,18",17,2,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21",0,0,0,True,True,False,fd51da2bcee39f0e07ea26e1f07a03e5e73ec11c90c6a43b15758c3828de3bd4,f9d0c0b8da1a1fb7435114f518690f471fef2796e2fabef080aa407c09d48cd9,1,False
709,1,9,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21","19,20",17,2,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,21",0,0,0,True,True,False,cfaa8783fc27d74632416b09f30e7501cf25de902bd8dfd62ec39153cc0cc1b1,1bbcf6d9d196ab145f5fdc20a8dbfccedf4cc8e523a97ca0fa20700c9e023aad,1,False
709,1,10,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1,2","3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",21,18,1,"3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0,0,0,True,True,False,83e47b255861db1048aa72232ec32777dde703bc45d4f98dcc7f4cf41ad9de69,e58aa68e544f3d86b53e0080c93ebd9fe1da5d45340c4ec77247b7359f759d82,1,False
709,2,1,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1",17,2,"2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,125d85aea2a07d91a1258a21d0474d1cc28cc2087da9378bb4d7f25dbd60e532,c2f10c93998decf4c372c41afd7dbba77dee0fbfa1d53e4314cd5bdcb089a029,1,False
709,2,2,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","2,6",17,2,"0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,8089d5d8228211343b1e9e097febd6ccdcb154cbef0f82b366f0da95e86c4a1f,a8bdaf475d5e6e1689e296aea3468e9f5d296aa88d288a23361ce4ec4ce0aa46,1,False
709,2,3,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,9,10,11,12,13,14,15,16,17,18,19,20,21","7,8",17,2,"0,1,2,6,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,b3556ac6d637e361dc947a21b22dc1d059a14e4373d49851c0a212e5d6765b64,d6da73abb46b11bc0c236c5812455f9159b63c9c79d82872a8be4826bb366f33,1,False
709,2,4,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,11,12,13,14,15,16,17,18,19,20,21","9,10",17,2,"0,1,2,6,7,8,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,09af7590c2e8e0e75554eeb19828a8bc65f0146e1e15ce7d1d1f056ee8ee689d,a2954f808719daa9c725140a31d6cfeaf2acfa8aa5a02daffff3b0e72af0ded7,1,False
709,2,5,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,13,14,15,16,17,18,19,20,21","11,12",17,2,"0,1,2,6,7,8,9,10,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,d9e9266198295262ab41658af1dc2df995a454231cff992af810d689a82ec8ce,5f15ec43e7f1dddf20f53aea1c90ec1e2749d4324c3de448490d71a94e710430,1,False
709,2,6,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,11,12,15,16,17,18,19,20,21","13,14",17,2,"0,1,2,6,7,8,9,10,11,12,15,16,17,18,19,20,21",0,0,0,True,True,False,acf970feef66b2d66af3a86aa5eea9801fee6d1489c1591323c106141264868e,1e3cfa0e4b91907ddfa55afca2cff87a857b774c12f4c567e77755c43d93da44,1,False
709,2,7,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,11,12,13,14,17,18,19,20,21","15,16",17,2,"0,1,2,6,7,8,9,10,11,12,13,14,17,18,19,20,21",0,0,0,True,True,False,6660dedca91d83839071876eb9f287b19e7c1ab4e622243bbfdbdbd09f42375a,460cbf277e2e6927bd486038149538752905ee80f335ea9f2042b1dcbd215e40,1,False
709,2,8,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,11,12,13,14,15,16,19,20,21","17,18",17,2,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,19,20,21",0,0,0,True,True,False,b7f814d2f953b6f0904dd9c5a8ae2ac376f07a4b8f090f2eb4da34c911a4e9b0,6357768b5efb0ab03a83a531d21f3798935b73891982b30fc008e75c476e65ff,1,False
709,2,9,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,21","19,20",17,2,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,21",0,0,0,True,True,False,c216616a6f5e39a5ff0871bd72fc3e2f1d198bc9c26327260b58d19cecb64aa0,7dfa66217bc41b9982d3bf62c2b74104be5c8e2705f97a16f78696ed7f33f55f,1,False
709,2,10,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21","3,4,5","0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",21,18,1,"0,1,2,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",0,0,0,True,True,False,83ed75ebe99cd915b213a68dfb43c6b2f2647d1ccebb462caa12f08295b64596,19c95800a28207dde1ec671d628f90b0fbc61235ceef402f89b91fcb9a625e93,1,False
709,3,1,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21","6,7","2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21","0,1",18,2,"2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,4e6c7853af4514ade7a8c36971d8fed123057731436f15a8c77c3a0f929b3593,6ab7dcf95f6c873c4a30d861b30d2441deba43f34bb8564b388380deebd8fdd0,1,False
709,3,2,"0,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21","6,7","0,1,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21","2,3",18,2,"0,1,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21",0,0,0,True,True,False,518a94078bd9ea56fd7ae159d4f20022bb014b4431874919a363bbabb0c87545,6cb21d40a4a8387ec3f2365cc686d42bf8c543b1e6b6e50b30144dd0b7f3f34a,1,False
